Transaction_ID,Date,Store,City,Product_Category,Product_Name,Unit_Price,Quantity,Total_Sales,Discount,Profit,Customer_Segment
T00258,2022-08-09,Walmart,Los Angeles,Electronics,Mouse,435.27,10,3612.74,0.17,707.33,Corporate
T00259,2022-07-01,Walmart,Houston,Household,Soap,291.67,7,1939.61,0.05,663.48,Corporate
T00260,2022-08-05,Walmart,Los Angeles,Beverages,Coffee,48.66,3,125.54,0.14,24.62,Consumer
T00261,2022-07-30,Walmart,Los Angeles,Clothing,Socks,471.79,3,1146.45,0.19,452.55,Consumer
T00262,2022-08-28,Walmart,Houston,Electronics,USB Cable,95.55,3,280.92,0.02,95.14,Consumer
T00263,2022-01-28,Walmart,New York,Clothing,Jeans,363.93,1,298.42,0.18,91.18,Consumer
T00264,2022-12-11,Walmart,Phoenix,Groceries,Rice,67.83,2,124.81,0.08,20.64,Consumer
T00265,2022-12-01,Walmart,Los Angeles,Groceries,Rice,272.1,6,1208.12,0.26,457.59,Corporate
T00266,2022-11-27,Walmart,New York,Clothing,Socks,408.1,5,1836.45,0.1,663.64,Home Office
T00267,2022-02-20,Walmart,Phoenix,Household,Trash Bags,63.29,1,61.39,0.03,20.0,Corporate
T00268,2022-02-01,Walmart,Chicago,Beverages,Water,456.26,1,424.32,0.07,128.85,Home Office
T00269,2022-07-26,Walmart,New York,Household,Soap,461.0,7,2549.33,0.21,564.13,Corporate
T00270,2022-06-23,Walmart,New York,Beverages,Water,113.81,5,506.45,0.11,124.63,Corporate
T00271,2022-02-25,Walmart,Los Angeles,Groceries,Rice,303.04,3,790.93,0.13,250.16,Home Office
T00272,2022-05-08,Walmart,New York,Electronics,Keyboard,446.77,5,1809.42,0.19,593.94,Corporate
T00273,2022-04-09,Walmart,Los Angeles,Electronics,Mouse,466.58,2,709.2,0.24,130.9,Home Office
T00274,2022-04-08,Walmart,Houston,Beverages,Juice,75.59,8,471.68,0.22,96.04,Consumer
T00275,2022-10-02,Walmart,Los Angeles,Groceries,Beans,214.87,5,1031.38,0.04,329.25,Consumer
T00276,2022-08-18,Walmart,Phoenix,Electronics,Mouse,161.02,7,969.34,0.14,151.98,Home Office
T00277,2022-03-13,Walmart,Phoenix,Household,Soap,401.47,4,1429.23,0.11,375.41,Home Office
T00278,2022-08-05,Walmart,Houston,Electronics,USB Cable,269.03,4,946.99,0.12,241.25,Home Office
T00279,2022-04-04,Walmart,New York,Clothing,Jeans,352.14,4,1253.62,0.11,437.74,Corporate
T00280,2022-05-23,Walmart,Los Angeles,Clothing,Socks,478.89,2,938.62,0.02,293.47,Corporate
T00281,2022-08-25,Walmart,Los Angeles,Electronics,Keyboard,417.96,9,2670.76,0.29,458.73,Consumer
T00282,2022-05-08,Walmart,Houston,Beverages,Water,374.0,2,531.08,0.29,118.97,Home Office
T00283,2022-02-08,Walmart,Phoenix,Groceries,Eggs,187.1,2,299.36,0.2,114.22,Consumer
T00284,2022-08-15,Walmart,Houston,Groceries,Milk,183.89,2,342.04,0.07,135.75,Consumer
T00285,2022-10-09,Walmart,Houston,Beverages,Coffee,372.29,9,2646.98,0.21,860.59,Home Office
T00286,2022-02-20,Walmart,New York,Household,Cleaner,391.14,1,355.94,0.09,128.5,Home Office
T00287,2022-01-26,Walmart,Houston,Beverages,Tea,81.85,7,429.71,0.25,98.84,Home Office
T00288,2022-11-30,Walmart,New York,Household,Trash Bags,251.93,4,876.72,0.13,316.32,Home Office
T00289,2022-10-04,Walmart,Los Angeles,Electronics,Keyboard,372.08,7,2109.69,0.19,728.42,Home Office
T00290,2022-01-08,Walmart,Houston,Clothing,Shoes,421.17,8,2897.65,0.14,686.24,Corporate
T00291,2022-02-17,Walmart,New York,Beverages,Water,402.06,7,2645.55,0.06,986.53,Corporate
T00292,2022-05-02,Walmart,Los Angeles,Clothing,Jacket,15.97,5,75.86,0.05,28.32,Home Office
T00293,2022-03-27,Walmart,Chicago,Groceries,Bread,95.5,4,309.42,0.19,121.26,Consumer
T00294,2022-07-28,Walmart,Chicago,Clothing,Shoes,24.35,8,192.85,0.01,61.97,Consumer
T00295,2022-09-06,Walmart,Chicago,Household,Tissue,479.45,9,4056.15,0.06,860.06,Consumer
T00296,2022-09-04,Walmart,Los Angeles,Groceries,Bread,204.83,9,1788.17,0.03,354.28,Consumer
T00297,2022-04-20,Walmart,Houston,Clothing,Socks,239.52,1,217.96,0.09,78.93,Consumer
T00298,2022-07-25,Walmart,Phoenix,Groceries,Milk,442.43,3,1022.01,0.23,367.66,Home Office
T00299,2022-01-31,Walmart,Chicago,Clothing,Shoes,465.25,6,2428.61,0.13,891.79,Corporate
T00300,2022-03-26,Walmart,Phoenix,Clothing,Socks,21.93,7,142.76,0.07,21.52,Consumer
T00301,2022-07-14,Walmart,Chicago,Beverages,Tea,314.64,8,2441.61,0.03,967.52,Home Office
T00302,2022-01-02,Walmart,New York,Groceries,Eggs,48.87,6,278.56,0.05,90.84,Corporate
T00303,2022-07-19,Walmart,Chicago,Clothing,Jacket,177.98,2,338.16,0.05,70.0,Corporate
T00304,2022-05-16,Walmart,Houston,Household,Cleaner,325.85,3,703.84,0.28,110.56,Consumer
T00305,2022-08-21,Walmart,Chicago,Household,Tissue,201.67,10,1452.02,0.28,533.99,Home Office
T00306,2022-05-27,Walmart,New York,Clothing,Jacket,188.09,7,1119.14,0.15,374.12,Home Office
T00307,2022-08-05,Walmart,Chicago,Groceries,Milk,350.47,9,3154.23,0.0,589.01,Corporate
T00308,2022-12-23,Walmart,New York,Beverages,Tea,200.84,2,373.56,0.07,67.79,Corporate
T00309,2022-10-12,Walmart,New York,Electronics,Charger,321.96,8,2498.41,0.03,886.76,Corporate
T00310,2022-12-05,Walmart,Houston,Electronics,Keyboard,201.96,2,363.53,0.1,54.85,Consumer
T00311,2022-09-07,Walmart,Los Angeles,Electronics,Headphones,140.63,1,118.13,0.16,19.24,Home Office
T00312,2022-03-21,Walmart,Chicago,Beverages,Juice,284.97,10,2194.27,0.23,843.48,Corporate
T00313,2022-04-08,Walmart,Chicago,Electronics,Keyboard,28.93,1,20.54,0.29,4.71,Corporate
T00314,2022-06-01,Walmart,Houston,Beverages,Water,72.59,5,319.4,0.12,103.94,Corporate
T00315,2022-04-22,Walmart,Houston,Clothing,Jeans,335.48,5,1576.76,0.06,609.52,Corporate
T00316,2022-01-30,Walmart,Los Angeles,Household,Soap,100.91,7,607.48,0.14,161.66,Home Office
T00317,2022-10-24,Walmart,Phoenix,Electronics,Mouse,456.47,10,4016.94,0.12,1596.8,Consumer
T00318,2022-10-05,Walmart,Chicago,Groceries,Beans,309.02,6,1483.3,0.2,287.94,Consumer
T00319,2022-02-01,Walmart,Houston,Beverages,Coffee,467.04,8,2764.88,0.26,1027.42,Corporate
T00320,2022-06-10,Walmart,Phoenix,Clothing,T-Shirt,494.14,3,1200.76,0.19,288.51,Consumer
T00321,2022-01-30,Walmart,Los Angeles,Groceries,Milk,373.36,4,1299.29,0.13,342.34,Home Office
T00322,2022-01-26,Walmart,New York,Electronics,Keyboard,175.35,4,497.99,0.29,127.38,Corporate
T00323,2022-10-27,Walmart,Houston,Household,Detergent,152.37,5,647.57,0.15,118.54,Home Office
T00324,2022-09-02,Walmart,Chicago,Electronics,Charger,206.37,6,928.66,0.25,272.6,Consumer
T00325,2022-09-15,Walmart,Houston,Beverages,Coffee,215.34,3,536.2,0.17,192.67,Corporate
T00326,2022-09-29,Walmart,New York,Household,Cleaner,317.79,10,2288.09,0.28,397.05,Consumer
T00327,2022-03-22,Walmart,Phoenix,Groceries,Rice,325.51,10,2343.67,0.28,876.72,Home Office
T00328,2022-01-30,Walmart,Los Angeles,Groceries,Eggs,252.67,1,202.14,0.2,37.81,Consumer
T00329,2022-09-18,Walmart,Chicago,Electronics,USB Cable,191.78,4,567.67,0.26,92.17,Corporate
T00330,2022-02-11,Walmart,Chicago,Electronics,Charger,5.79,6,26.75,0.23,7.31,Home Office
T00331,2022-04-06,Walmart,Houston,Household,Tissue,419.57,7,2349.59,0.2,937.39,Consumer
T00332,2022-02-05,Walmart,Phoenix,Groceries,Rice,78.38,6,352.71,0.25,95.32,Corporate
T00333,2022-11-01,Walmart,Los Angeles,Household,Soap,479.66,7,3122.59,0.07,489.08,Home Office
T00334,2022-02-04,Walmart,Houston,Electronics,Headphones,401.06,10,3489.22,0.13,576.25,Home Office
T00335,2022-12-12,Walmart,Los Angeles,Beverages,Coffee,452.28,9,3866.99,0.05,1323.51,Home Office
T00336,2022-05-01,Walmart,Chicago,Groceries,Beans,392.57,5,1472.14,0.25,530.32,Consumer
T00337,2022-07-26,Walmart,New York,Groceries,Rice,14.77,1,11.96,0.19,3.01,Home Office
T00338,2022-03-03,Walmart,Houston,Clothing,T-Shirt,286.75,1,223.67,0.22,82.17,Home Office
T00339,2022-10-19,Walmart,Los Angeles,Household,Soap,121.38,4,441.82,0.09,117.59,Home Office
T00340,2022-05-07,Walmart,New York,Electronics,Mouse,330.31,5,1618.52,0.02,589.23,Home Office
T00341,2022-10-24,Walmart,Chicago,Clothing,T-Shirt,57.24,10,549.5,0.04,200.32,Consumer
T00342,2022-11-01,Walmart,New York,Groceries,Rice,248.13,6,1086.81,0.27,378.22,Corporate
T00343,2022-01-21,Walmart,Chicago,Groceries,Eggs,38.64,2,72.64,0.06,21.43,Home Office
T00344,2022-11-14,Walmart,Phoenix,Electronics,Keyboard,91.54,1,66.82,0.27,15.71,Consumer
T00345,2022-02-11,Walmart,New York,Groceries,Bread,496.88,8,2782.53,0.3,695.64,Consumer
T00346,2022-08-03,Walmart,Phoenix,Clothing,Jacket,463.44,4,1520.08,0.18,404.36,Home Office
T00347,2022-12-03,Walmart,Los Angeles,Beverages,Soda,433.7,2,633.2,0.27,248.61,Consumer
T00348,2022-10-26,Walmart,Phoenix,Groceries,Milk,135.26,8,1017.16,0.06,383.48,Home Office
T00349,2022-10-17,Walmart,Los Angeles,Household,Cleaner,373.11,8,2596.85,0.13,424.36,Corporate
T00350,2022-09-25,Walmart,Phoenix,Beverages,Soda,344.15,5,1221.73,0.29,457.27,Corporate
T00351,2022-06-11,Walmart,Phoenix,Beverages,Soda,476.97,8,3319.71,0.13,957.61,Home Office
T00352,2022-05-14,Walmart,Chicago,Household,Tissue,312.21,10,2778.67,0.11,972.73,Corporate
T00353,2022-04-15,Walmart,Houston,Groceries,Eggs,85.29,1,60.56,0.29,20.39,Corporate
T00354,2022-12-09,Walmart,Houston,Clothing,Shoes,177.42,1,172.1,0.03,34.03,Consumer
T00355,2022-06-10,Walmart,New York,Household,Soap,38.17,6,203.83,0.11,41.81,Consumer
T00356,2022-05-03,Walmart,Los Angeles,Household,Detergent,358.97,4,1234.86,0.14,248.44,Home Office
T00357,2022-05-16,Walmart,Chicago,Groceries,Eggs,143.24,4,481.29,0.16,180.13,Home Office
T00358,2022-07-22,Walmart,Chicago,Clothing,T-Shirt,287.83,7,1611.85,0.2,469.37,Consumer
T00359,2022-03-09,Walmart,New York,Beverages,Water,401.76,8,3181.94,0.01,1054.48,Consumer
T00360,2022-12-10,Walmart,Chicago,Electronics,Keyboard,301.51,10,2683.44,0.11,686.68,Consumer
T00361,2022-11-27,Walmart,New York,Clothing,T-Shirt,456.0,5,2188.8,0.04,346.46,Home Office
T00362,2022-06-03,Walmart,Houston,Clothing,T-Shirt,170.02,1,166.62,0.02,62.69,Home Office
T00363,2022-08-23,Walmart,Chicago,Household,Tissue,159.96,6,844.59,0.12,220.34,Corporate
T00364,2022-06-11,Walmart,New York,Clothing,T-Shirt,197.88,8,1345.58,0.15,322.57,Corporate
T00365,2022-02-07,Walmart,Chicago,Clothing,T-Shirt,16.59,1,12.44,0.25,4.55,Home Office
T00366,2022-01-05,Walmart,Phoenix,Electronics,Keyboard,86.76,4,270.69,0.22,53.31,Consumer
T00367,2022-08-23,Walmart,New York,Groceries,Bread,441.89,1,428.63,0.03,69.96,Corporate
T00368,2022-11-15,Walmart,Los Angeles,Household,Trash Bags,396.23,7,2551.72,0.08,912.02,Home Office
T00369,2022-10-16,Walmart,Houston,Electronics,Headphones,64.89,3,149.9,0.23,26.69,Home Office
T00370,2022-02-21,Walmart,Chicago,Electronics,Headphones,261.84,4,869.31,0.17,204.01,Corporate
T00371,2022-02-07,Walmart,Los Angeles,Electronics,Keyboard,47.72,5,188.49,0.21,58.76,Home Office
T00372,2022-10-03,Walmart,Los Angeles,Beverages,Water,39.42,8,309.05,0.02,122.61,Corporate
T00373,2022-04-20,Walmart,Phoenix,Electronics,Keyboard,244.85,6,1380.95,0.06,348.51,Home Office
T00374,2022-09-17,Walmart,Los Angeles,Household,Tissue,354.84,3,798.39,0.25,298.27,Consumer
T00375,2022-05-16,Walmart,Los Angeles,Household,Cleaner,487.58,10,4144.43,0.15,849.59,Consumer
T00376,2022-03-09,Walmart,New York,Household,Cleaner,83.77,5,297.38,0.29,76.04,Consumer
T00377,2022-06-28,Walmart,Chicago,Electronics,Headphones,373.02,4,1492.08,0.0,424.93,Consumer
T00378,2022-02-05,Walmart,Chicago,Electronics,USB Cable,227.42,5,1091.62,0.04,286.47,Corporate
T00379,2022-05-06,Walmart,Chicago,Beverages,Soda,199.67,7,1188.04,0.15,459.43,Corporate
T00380,2022-07-09,Walmart,Los Angeles,Groceries,Rice,325.01,7,2138.57,0.06,754.14,Home Office
T00381,2022-05-26,Walmart,Los Angeles,Household,Trash Bags,304.51,9,2384.31,0.13,547.7,Consumer
T00382,2022-03-22,Walmart,Phoenix,Beverages,Water,28.46,1,23.62,0.17,8.04,Consumer
T00383,2022-08-13,Walmart,Chicago,Household,Soap,441.53,7,2719.82,0.12,1019.05,Corporate
T00384,2022-10-06,Walmart,Chicago,Beverages,Soda,393.29,6,1911.39,0.19,427.27,Home Office
T00385,2022-12-27,Walmart,Los Angeles,Groceries,Rice,94.17,10,809.86,0.14,262.13,Consumer
T00386,2022-06-04,Walmart,New York,Household,Detergent,84.99,6,372.26,0.27,135.7,Home Office
T00387,2022-11-10,Walmart,Los Angeles,Electronics,Charger,168.36,3,358.61,0.29,64.44,Home Office
T00388,2022-12-01,Walmart,Los Angeles,Groceries,Beans,177.37,8,1177.74,0.17,327.32,Corporate
T00389,2022-09-28,Walmart,Los Angeles,Groceries,Rice,409.83,10,3278.64,0.2,1073.21,Home Office
T00390,2022-01-05,Walmart,Chicago,Clothing,Jeans,377.99,2,733.3,0.03,145.95,Corporate
T00391,2022-12-08,Walmart,Houston,Electronics,Mouse,494.92,5,1979.68,0.2,666.39,Consumer
T00392,2022-10-11,Walmart,Phoenix,Household,Tissue,355.66,9,2464.72,0.23,457.85,Corporate
T00393,2022-06-03,Walmart,Los Angeles,Groceries,Bread,343.52,1,329.78,0.04,98.08,Home Office
T00394,2022-12-06,Walmart,Houston,Beverages,Juice,249.92,4,829.73,0.17,187.56,Corporate
T00395,2022-02-23,Walmart,Phoenix,Beverages,Water,98.53,7,558.67,0.19,88.62,Corporate
T00396,2022-03-10,Walmart,Houston,Clothing,Jeans,134.12,6,587.45,0.27,177.55,Corporate
T00397,2022-05-16,Walmart,New York,Household,Soap,22.47,9,159.76,0.21,30.59,Corporate
T00398,2022-03-01,Walmart,Houston,Electronics,USB Cable,484.14,6,2643.4,0.09,416.69,Home Office
T00399,2022-02-24,Walmart,Los Angeles,Beverages,Coffee,341.1,9,2179.63,0.29,531.94,Corporate
T00400,2022-10-11,Walmart,Chicago,Electronics,Mouse,34.18,5,170.9,0.0,66.61,Home Office
T00401,2022-03-21,Walmart,New York,Groceries,Rice,245.21,1,213.33,0.13,50.12,Consumer
T00402,2022-05-20,Walmart,Phoenix,Household,Soap,176.41,5,670.36,0.24,184.01,Consumer
T00403,2022-05-25,Walmart,Chicago,Groceries,Bread,73.04,4,254.18,0.13,43.32,Consumer
T00404,2022-11-06,Walmart,Houston,Groceries,Eggs,466.6,4,1418.46,0.24,341.48,Corporate
T00405,2022-04-18,Walmart,Chicago,Groceries,Bread,460.26,10,4188.37,0.09,1084.88,Home Office
T00406,2022-06-25,Walmart,New York,Beverages,Soda,126.51,7,735.02,0.17,238.69,Corporate
T00407,2022-04-15,Walmart,New York,Clothing,Socks,273.82,7,1475.89,0.23,282.69,Consumer
T00408,2022-12-18,Walmart,Houston,Clothing,Socks,347.68,9,2252.97,0.28,499.82,Corporate
T00409,2022-11-21,Walmart,New York,Electronics,Charger,211.41,7,1272.69,0.14,218.72,Corporate
T00410,2022-05-16,Walmart,Chicago,Groceries,Milk,308.37,5,1171.81,0.24,298.72,Consumer
T00411,2022-09-16,Walmart,Los Angeles,Clothing,Shoes,450.16,5,2205.78,0.02,416.28,Corporate
T00412,2022-09-08,Walmart,New York,Groceries,Eggs,404.13,9,3127.97,0.14,1208.69,Corporate
T00413,2022-05-09,Walmart,New York,Groceries,Bread,297.98,5,1236.62,0.17,281.15,Consumer
T00414,2022-01-27,Walmart,Phoenix,Clothing,Shoes,370.2,1,292.46,0.21,79.24,Home Office
T00415,2022-02-17,Walmart,New York,Electronics,Keyboard,113.32,3,309.36,0.09,99.7,Corporate
T00416,2022-11-21,Walmart,Phoenix,Clothing,Jeans,59.13,1,56.17,0.05,10.11,Consumer
T00417,2022-08-05,Walmart,New York,Beverages,Soda,53.6,1,40.2,0.25,11.62,Consumer
T00418,2022-05-22,Walmart,Phoenix,Household,Cleaner,242.89,3,546.5,0.25,103.6,Corporate
T00419,2022-01-23,Walmart,New York,Clothing,Socks,429.94,10,4127.42,0.04,1500.06,Consumer
T00420,2022-01-02,Walmart,Chicago,Beverages,Soda,87.05,9,736.44,0.06,206.12,Home Office
T00421,2022-06-20,Walmart,New York,Groceries,Beans,247.5,5,1089.0,0.12,245.66,Corporate
T00422,2022-03-08,Walmart,New York,Electronics,Charger,75.79,5,325.9,0.14,84.39,Home Office
T00423,2022-11-23,Walmart,Chicago,Household,Detergent,323.26,10,2812.36,0.13,486.46,Consumer
T00424,2022-05-15,Walmart,Phoenix,Electronics,Charger,139.9,3,373.53,0.11,69.49,Consumer
T00425,2022-03-24,Walmart,Phoenix,Household,Trash Bags,196.53,2,373.41,0.05,135.23,Corporate
T00426,2022-08-15,Walmart,Houston,Electronics,Keyboard,140.61,5,506.2,0.28,193.85,Corporate
T00427,2022-10-10,Walmart,Phoenix,Electronics,USB Cable,330.17,10,2608.34,0.21,712.74,Corporate
T00428,2022-12-28,Walmart,Houston,Beverages,Juice,295.25,10,2657.25,0.1,652.7,Consumer
T00429,2022-08-07,Walmart,Houston,Groceries,Rice,426.31,3,1189.4,0.07,277.95,Home Office
T00430,2022-10-15,Walmart,Houston,Electronics,Mouse,380.43,4,1476.07,0.03,265.41,Corporate
T00431,2022-01-05,Walmart,Houston,Groceries,Rice,306.73,2,607.33,0.01,129.07,Corporate
T00432,2022-02-27,Walmart,Los Angeles,Clothing,T-Shirt,461.93,6,2688.43,0.03,773.25,Home Office
T00433,2022-02-08,Walmart,Los Angeles,Clothing,Shoes,101.47,5,431.25,0.15,99.31,Consumer
T00434,2022-12-20,Walmart,New York,Beverages,Coffee,407.29,4,1580.29,0.03,622.54,Consumer
T00435,2022-03-18,Walmart,New York,Groceries,Milk,446.86,6,2064.49,0.23,532.49,Corporate
T00436,2022-10-07,Walmart,Chicago,Beverages,Tea,249.1,4,827.01,0.17,232.86,Corporate
T00437,2022-01-19,Walmart,New York,Clothing,Shoes,427.0,2,742.98,0.13,181.01,Home Office
T00438,2022-07-09,Walmart,New York,Groceries,Milk,391.63,5,1899.41,0.03,522.95,Home Office
T00439,2022-10-26,Walmart,Chicago,Clothing,Jacket,13.23,5,47.63,0.28,16.06,Consumer
T00440,2022-10-10,Walmart,Phoenix,Beverages,Juice,39.24,10,364.93,0.07,98.74,Home Office
T00441,2022-03-17,Walmart,Houston,Household,Cleaner,310.09,9,2204.74,0.21,820.78,Corporate
T00442,2022-08-09,Walmart,New York,Groceries,Rice,170.35,5,800.64,0.06,142.51,Consumer
T00443,2022-03-07,Walmart,New York,Beverages,Tea,408.75,6,1765.8,0.28,413.49,Consumer
T00444,2022-01-22,Walmart,New York,Electronics,Headphones,403.22,10,2943.51,0.27,660.01,Corporate
T00445,2022-06-07,Walmart,Houston,Groceries,Eggs,299.88,10,2159.14,0.28,384.59,Consumer
T00446,2022-07-06,Walmart,Houston,Household,Detergent,53.82,8,365.98,0.15,86.89,Corporate
T00447,2022-01-21,Walmart,Los Angeles,Household,Soap,12.68,1,12.55,0.01,2.57,Home Office
T00448,2022-07-03,Walmart,Houston,Clothing,Socks,341.61,1,283.54,0.17,109.72,Home Office
T00449,2022-04-18,Walmart,Phoenix,Beverages,Coffee,351.27,9,3034.97,0.04,881.7,Corporate
T00450,2022-12-16,Walmart,New York,Household,Soap,172.88,1,160.78,0.07,60.61,Consumer
T00451,2022-05-08,Walmart,New York,Electronics,USB Cable,284.89,1,210.82,0.26,71.16,Consumer
T00452,2022-12-08,Walmart,Los Angeles,Groceries,Milk,220.4,5,1090.98,0.01,341.02,Corporate
T00453,2022-02-22,Walmart,Phoenix,Beverages,Tea,200.11,2,320.18,0.2,121.96,Consumer
T00454,2022-07-01,Walmart,Chicago,Electronics,Mouse,449.02,4,1562.59,0.13,506.78,Home Office
T00455,2022-10-14,Walmart,New York,Household,Soap,264.37,5,1189.66,0.1,314.84,Consumer
T00456,2022-07-28,Walmart,Los Angeles,Household,Cleaner,353.34,10,3003.39,0.15,1142.45,Home Office
T00457,2022-11-14,Walmart,Los Angeles,Beverages,Juice,371.47,4,1426.44,0.04,312.07,Consumer
T00458,2022-03-21,Walmart,New York,Beverages,Coffee,325.65,8,1849.69,0.29,730.03,Corporate
T00459,2022-05-02,Walmart,Houston,Household,Trash Bags,193.32,2,378.91,0.02,70.61,Corporate
T00460,2022-03-25,Walmart,Houston,Groceries,Eggs,193.56,1,180.01,0.07,54.93,Home Office
T00461,2022-04-01,Walmart,Chicago,Groceries,Bread,17.59,6,75.99,0.28,13.11,Corporate
T00462,2022-07-31,Walmart,Houston,Clothing,Jeans,379.11,6,1774.23,0.22,434.01,Home Office
T00463,2022-01-13,Walmart,Houston,Groceries,Rice,277.54,5,1026.9,0.26,169.96,Corporate
T00464,2022-04-02,Walmart,Los Angeles,Clothing,Shoes,384.97,5,1828.61,0.05,557.14,Consumer
T00465,2022-06-20,Walmart,Phoenix,Groceries,Bread,400.2,5,1940.97,0.03,655.11,Corporate
T00466,2022-07-30,Walmart,Chicago,Household,Trash Bags,198.51,10,1826.29,0.08,607.81,Home Office
T00467,2022-12-09,Walmart,Los Angeles,Clothing,T-Shirt,63.9,10,511.2,0.2,97.64,Corporate
T00468,2022-05-08,Walmart,Phoenix,Electronics,Headphones,221.07,8,1750.87,0.01,543.33,Consumer
T00469,2022-05-17,Walmart,Chicago,Electronics,Headphones,290.63,2,534.76,0.08,132.31,Consumer
T00470,2022-03-23,Walmart,Los Angeles,Electronics,Keyboard,130.49,5,600.25,0.08,165.83,Home Office
T00471,2022-12-26,Walmart,Los Angeles,Beverages,Soda,435.88,1,405.37,0.07,95.81,Home Office
T00472,2022-02-25,Walmart,Chicago,Clothing,Socks,290.79,1,241.36,0.17,82.79,Corporate
T00473,2022-07-15,Walmart,New York,Groceries,Bread,271.14,1,222.33,0.18,69.49,Home Office
T00474,2022-01-20,Walmart,Houston,Electronics,Headphones,256.5,4,964.44,0.06,248.26,Consumer
T00475,2022-08-29,Walmart,Houston,Electronics,Mouse,73.25,6,360.39,0.18,111.7,Home Office
T00476,2022-04-24,Walmart,New York,Household,Cleaner,471.35,5,1908.97,0.19,687.08,Corporate
T00477,2022-04-13,Walmart,Phoenix,Beverages,Tea,14.72,10,138.37,0.06,44.52,Home Office
T00478,2022-08-24,Walmart,Houston,Household,Soap,190.66,10,1887.53,0.01,412.3,Home Office
T00479,2022-06-29,Walmart,Phoenix,Groceries,Rice,479.4,4,1591.61,0.17,239.61,Home Office
T00480,2022-06-06,Walmart,Phoenix,Electronics,USB Cable,367.06,9,2510.69,0.24,623.21,Home Office
T00481,2022-04-27,Walmart,Los Angeles,Electronics,Mouse,136.05,10,1238.06,0.09,419.69,Corporate
T00482,2022-04-25,Walmart,Houston,Beverages,Coffee,158.78,2,250.87,0.21,72.44,Corporate
T00483,2022-01-13,Walmart,Phoenix,Groceries,Bread,281.11,2,410.42,0.27,97.13,Consumer
T00484,2022-12-04,Walmart,Houston,Electronics,Charger,116.42,3,251.47,0.28,85.19,Home Office
T00485,2022-04-09,Walmart,Houston,Clothing,Jeans,303.56,5,1366.02,0.1,506.12,Corporate
T00486,2022-07-24,Walmart,New York,Clothing,Jeans,288.85,4,843.44,0.27,152.58,Consumer
T00487,2022-06-18,Walmart,New York,Groceries,Eggs,133.16,9,946.77,0.21,267.49,Consumer
T00488,2022-05-23,Walmart,Phoenix,Groceries,Eggs,13.92,3,29.23,0.3,10.73,Corporate
T00489,2022-02-05,Walmart,Chicago,Electronics,Mouse,65.47,9,547.98,0.07,179.0,Corporate
T00490,2022-05-23,Walmart,Houston,Clothing,Shoes,309.08,1,302.9,0.02,51.44,Corporate
T00491,2022-06-29,Walmart,Phoenix,Electronics,Charger,146.07,8,923.16,0.21,199.99,Home Office
T00492,2022-11-25,Walmart,Houston,Groceries,Milk,448.01,10,3673.68,0.18,850.54,Corporate
T00493,2022-09-18,Walmart,Los Angeles,Household,Cleaner,90.01,10,828.09,0.08,171.21,Corporate
